# condition_2 evaluation results
# Format: x y z distance
# Total data points: 290
#
-0.109725 0.946240 0.604779 0.424453
0.164994 0.873573 0.573797 0.476151
0.212220 0.749214 0.328392 0.382529
-0.294486 1.407081 0.556515 0.850376
0.499558 1.378873 0.261728 0.955000
0.540022 1.061082 0.110890 0.831105
-0.277113 1.646050 0.386373 1.045240
0.421478 1.481313 0.354122 1.057610
0.228269 1.573706 0.463732 1.005030
0.024446 1.436783 0.593542 0.808238
-0.504410 1.505616 0.194194 0.964076
0.011287 1.407175 0.383624 0.882691
-0.059432 1.167180 0.619281 0.547386
0.260206 1.303196 -0.164857 0.983735
0.192223 0.975824 0.027143 0.544319
0.199650 1.337762 0.354018 0.769644
0.345144 1.183257 0.273963 0.733086
-0.044646 1.621371 0.237357 0.886541
0.043289 1.648292 0.576713 1.141810
0.070522 1.261603 0.727492 0.737737
-0.266359 1.289784 0.346479 0.698582
-0.259151 1.577873 0.535689 0.224081
-0.347096 1.785867 0.225488 0.496218
0.149527 1.196716 0.631234 0.633420
0.511111 1.289379 0.125321 0.945459
0.220958 0.968793 0.440602 0.529043
0.253982 1.615246 0.229816 1.082130
-0.162976 1.490827 0.461412 0.323182
0.390530 1.054136 0.034803 0.752691
-0.356155 1.560769 0.186127 0.301971
0.079139 1.698419 -0.073421 1.156230
0.045353 1.741362 0.148665 1.126860
0.433712 1.048496 -0.181298 0.929977
0.349362 1.221966 -0.294730 1.037050
0.104140 1.723590 0.289046 1.114570
-0.042822 1.814408 -0.001532 0.594445
-0.450169 0.996334 0.397417 0.470289
-0.279292 1.245958 0.626207 0.634016
-0.143781 1.324534 0.573217 0.723695
-0.121824 1.613285 0.380101 0.950299
-0.357698 1.153087 0.113438 0.136898
0.205529 1.158623 0.184053 0.629454
0.110926 1.594587 0.179855 1.003420
0.491042 1.089041 0.500602 0.763734
-0.226553 1.419731 0.710554 0.808375
0.083896 1.832052 0.410043 1.209830
0.238712 1.303033 0.677972 0.809015
-0.569717 1.320178 0.449382 0.890355
-0.558709 1.098137 0.386246 0.651869
0.399152 1.433195 0.025560 1.106790
0.342129 1.466439 0.230911 0.918228
0.145131 1.389435 -0.332437 0.969912
0.019197 0.774324 0.376067 0.248988
0.155040 1.209156 0.494754 0.667382
0.164783 0.883145 0.333689 0.343548
0.506954 1.016118 -0.056279 0.722002
-0.405889 0.781436 0.286755 0.230559
0.373951 1.560711 0.460261 1.105270
0.352140 0.874899 0.367783 0.560848
0.176768 1.154461 0.345447 0.645941
-0.340802 1.681277 0.028582 0.366064
0.298336 1.292138 0.205913 0.899733
-0.199972 1.777862 0.420222 1.119720
-0.094713 1.494114 0.661665 1.001080
-0.526313 1.030567 0.149697 0.549789
0.300415 0.824469 0.210606 0.483528
-0.295971 0.772542 -0.063798 0.319348
0.370675 1.160631 0.428320 0.735500
0.139178 1.471435 0.452091 0.970588
0.202637 1.418646 0.088910 0.938817
-0.210499 0.709626 0.158759 0.088410
0.467907 1.099715 0.313661 0.750068
-0.505593 1.181111 0.482918 0.520445
-0.398762 1.550965 0.387882 0.144150
-0.101350 1.271504 0.695968 0.647038
0.221501 1.376024 0.522924 0.806519
0.104924 1.056469 0.709272 0.552639
-0.216039 1.593359 0.082091 0.983928
0.173282 1.511089 0.627413 0.884306
-0.629033 1.368726 -0.068177 0.361738
0.422728 1.461487 -0.154256 1.216170
0.235067 1.709419 0.048535 1.216820
-0.219059 1.197007 0.509653 0.667520
-0.241905 0.975177 0.508803 0.399296
-0.219243 1.731242 0.268824 1.020470
0.039109 1.322953 0.498784 0.675668
0.232855 1.595341 -0.063198 1.117540
0.153549 1.488018 -0.174213 0.991899
-0.026897 1.505504 -0.118610 0.954406
-0.035228 1.182709 0.429601 0.615755
0.097679 1.418905 0.220871 0.807504
-0.371815 0.959114 0.578285 0.504276
-0.640716 1.362180 0.248181 0.737959
-0.161243 1.846231 0.158872 1.251340
0.503843 1.163596 0.194388 0.762294
0.130841 1.524881 0.324623 0.967043
-0.068600 1.533942 0.090587 0.894974
0.041854 1.605887 0.028066 0.966528
-0.200835 1.382795 0.173017 0.742509
-0.091675 1.880369 0.312265 1.300830
-0.207777 0.795366 0.366194 0.209563
-0.509319 0.892885 0.147384 0.365275
-0.140201 0.659052 0.347706 0.096911
0.468206 0.969487 0.238598 0.660988
-0.084109 0.813633 0.213405 0.166036
-0.326258 0.880713 0.383316 0.192651
-0.006447 0.696181 0.205621 0.075579
-0.205700 1.098515 0.695352 0.163971
0.349031 1.008542 0.410877 0.590082
0.304465 1.446374 0.428690 0.883480
-0.460350 1.268981 0.080978 0.777054
-0.457448 1.289716 0.560314 0.855945
-0.040644 1.758511 0.444308 0.923589
-0.269284 1.831676 0.051565 0.625060
0.222845 0.873729 -0.088817 0.508761
0.384716 1.196484 0.100611 0.853276
