# condition_0 evaluation results
# Format: x y z distance
# Total data points: 299
#
-0.504410 1.505616 0.194194 0.102495
-0.294486 1.407081 0.556515 0.036790
-0.277113 1.646050 0.386373 0.035211
0.192223 0.975824 0.027143 0.031686
0.199650 1.337762 0.354018 0.037063
0.260206 1.303196 -0.164857 0.031783
-0.059432 1.167180 0.619281 0.033072
-0.266359 1.289784 0.346479 0.049580
0.024446 1.436783 0.593542 0.017601
0.070522 1.261603 0.727492 0.037766
-0.044646 1.621371 0.237357 0.057301
0.011287 1.407175 0.383624 0.037872
0.345144 1.183257 0.273963 0.033005
0.164994 0.873573 0.573797 0.043820
0.499558 1.378873 0.261728 0.035517
0.228269 1.573706 0.463732 0.054288
0.421478 1.481313 0.354122 0.036807
0.212220 0.749214 0.328392 0.061075
-0.109725 0.946240 0.604779 0.033103
0.540022 1.061082 0.110890 0.041579
0.043289 1.648292 0.576713 0.046938
0.149527 1.196716 0.631234 0.008378
-0.259151 1.577873 0.535689 0.030588
0.511111 1.289379 0.125321 0.024407
0.390530 1.054136 0.034803 0.038717
0.220958 0.968793 0.440602 0.020749
0.253982 1.615246 0.229816 0.030285
0.079139 1.698419 -0.073421 0.024158
-0.450169 0.996334 0.397417 0.049421
-0.162976 1.490827 0.461412 0.026796
0.433712 1.048496 -0.181298 0.091678
-0.356155 1.560769 0.186127 0.065792
0.045353 1.741362 0.148665 0.025976
0.349362 1.221966 -0.294730 0.047781
-0.042822 1.814408 -0.001532 0.019520
0.104140 1.723590 0.289046 0.027445
-0.279292 1.245958 0.626207 0.038015
-0.121824 1.613285 0.380101 0.017475
0.110926 1.594587 0.179855 0.025235
-0.357698 1.153087 0.113438 0.195007
-0.143781 1.324534 0.573217 0.036220
0.205529 1.158623 0.184053 0.012353
0.491042 1.089041 0.500602 0.016442
-0.226553 1.419731 0.710554 0.012239
0.238712 1.303033 0.677972 0.052541
0.083896 1.832052 0.410043 0.048111
-0.569717 1.320178 0.449382 0.037927
0.342129 1.466439 0.230911 0.032980
0.019197 0.774324 0.376067 0.028129
-0.558709 1.098137 0.386246 0.043561
0.145131 1.389435 -0.332437 0.047476
0.399152 1.433195 0.025560 0.041945
0.164783 0.883145 0.333689 0.025165
0.155040 1.209156 0.494754 0.043615
0.506954 1.016118 -0.056279 0.041291
-0.405889 0.781436 0.286755 0.038143
0.352140 0.874899 0.367783 0.026637
0.373951 1.560711 0.460261 0.057878
0.176768 1.154461 0.345447 0.034890
-0.199972 1.777862 0.420222 0.025051
-0.340802 1.681277 0.028582 0.036846
0.298336 1.292138 0.205913 0.041217
-0.270109 0.957764 0.140052 0.048709
0.202637 1.418646 0.088910 0.033252
-0.094713 1.494114 0.661665 0.013528
-0.295971 0.772542 -0.063798 0.037995
-0.526313 1.030567 0.149697 0.049758
0.300415 0.824469 0.210606 0.042809
0.370675 1.160631 0.428320 0.019179
0.139178 1.471435 0.452091 0.021900
-0.210499 0.709626 0.158759 0.042034
-0.101350 1.271504 0.695968 0.023562
0.467907 1.099715 0.313661 0.062643
-0.398762 1.550965 0.387882 0.049528
0.221501 1.376024 0.522924 0.027979
-0.505593 1.181111 0.482918 0.036383
-0.216039 1.593359 0.082091 0.040293
0.173282 1.511089 0.627413 0.015972
0.104924 1.056469 0.709272 0.026441
0.235067 1.709419 0.048535 0.021957
0.422728 1.461487 -0.154256 0.037076
-0.219059 1.197007 0.509653 0.041023
-0.241905 0.975177 0.508803 0.024678
0.078340 0.967310 0.453602 0.031447
0.039109 1.322953 0.498784 0.046319
-0.219243 1.731242 0.268824 0.023772
0.232855 1.595341 -0.063198 0.118541
0.153549 1.488018 -0.174213 0.049153
-0.026897 1.505504 -0.118610 0.043770
