outer_iter,inner_iter,effective_lr,phi_norm,phi_per_particle_mean,phi_per_particle_max,score_grad_mean,score_grad_max,term1_norm,term2_norm,term1_1d_mean,term2_1d_mean,term1_per_particle,term2_per_particle,term1_term2_ratio,h,mean_pairwise_dist,min_pairwise_dist,kernel_mean,clip_frac,ll_mean,ll_std,lp_mean,lp_std,n_projected_dirs,variance_explained
1,35,0.02192307692307692,0.6199544668197632,0.08686843514442444,0.11345720291137695,14.012383460998535,18.74458122253418,0.6199544668197632,0.0,3.1390401780605317,4.10655722618103,0.08686843514442444,0.0,0.7643970375106013,0.016713269241154193,3.9124388694763184,1.1236131191253662,0.0,0.0,-2.0662178993225098,1.1417056322097778,-18.693981170654297,4.65603494644165,20,0.9166545914301971
1,40,0.02076923076923077,0.5655557513237,0.07950861752033234,0.0980117917060852,14.004955291748047,18.875045776367188,0.5655557513237,0.0,3.120405286550522,4.003484928607941,0.07950861752033234,0.0,0.7794222639013465,0.017016740143299104,3.924949884414673,1.1289929151535034,0.0,0.0,-2.052133083343506,1.138716697692871,-18.76264190673828,4.659318447113037,20,0.9158820664985465
1,45,0.019615384615384618,0.5529423356056213,0.07759235054254532,0.09665417671203613,14.016191482543945,18.60944175720215,0.5529423356056213,0.0,3.1453087866306304,3.963563334941864,0.07759235054254532,0.0,0.7935558286409379,0.017878776602447032,3.9355881214141846,1.131978154182434,0.0,0.0,-2.0400025844573975,1.1347867250442505,-18.818017959594727,4.66105842590332,20,0.9169426203866692
1,50,0.01846153846153846,4.566394329071045,0.5951115489006042,1.0482457876205444,19.85201644897461,303.4000244140625,4.566394329071045,0.0,5.210720026493073,4.014881014823914,0.5951115489006042,0.0,1.2978516691413349,0.01757759633474052,3.9437198638916016,1.135097622871399,0.0,0.0,-2.028569221496582,1.1310398578643799,-18.860525131225586,4.657798767089844,8,0.9527080388393976
1,55,0.01730769230769231,0.620993435382843,0.08718818426132202,0.10833042860031128,14.36327075958252,19.63421630859375,0.620993435382843,0.0,3.3114980816841126,3.9545807957649233,0.08718818426132202,0.0,0.8373828359330762,0.017775498703122138,3.9559288024902344,1.1385884284973145,0.0,0.0,-2.0256447792053223,1.1243817806243896,-18.931758880615234,4.654638767242432,20,0.9188150724440044
1,60,0.01615384615384615,0.5779465436935425,0.08115295320749283,0.10660333931446075,14.341364860534668,23.64858055114746,0.5779465436935425,0.0,3.2116184651851656,3.9795591711997984,0.08115295320749283,0.0,0.8070287001705503,0.017524159280583262,3.9638819694519043,1.1418650150299072,0.0,0.0,-2.0118422508239746,1.117169976234436,-18.974924087524414,4.65607213973999,20,0.9191267670325682
1,65,0.015,0.6928503513336182,0.09684161096811295,0.12645147740840912,14.893306732177734,42.818817138671875,0.6928503513336182,0.0,3.229079878330231,4.0652474641799925,0.09684161096811295,0.0,0.7943132384393661,0.016736858570948244,3.97102952003479,1.1436189413070679,0.0,0.0,-2.001646041870117,1.1142491102218628,-19.01338005065918,4.658484935760498,20,0.9288686582934527
1,70,0.013846153846153845,0.6601213216781616,0.09120059758424759,0.12549473345279694,14.973559379577637,47.0660514831543,0.6601213216781616,0.0,3.225371128320694,3.9835346221923826,0.09120059758424759,0.0,0.8096756860984868,0.017414255253970622,3.978363275527954,1.1460161209106445,0.0,0.0,-1.994631290435791,1.1155811548233032,-19.050880432128906,4.65692663192749,20,0.930738386805268
1,75,0.012692307692307694,0.5417351722717285,0.07594501227140427,0.10140270739793777,14.177430152893066,18.00437355041504,0.5417351722717285,0.0,3.0454492628574372,4.075246024131775,0.07594501227140427,0.0,0.747304394587138,0.017274585389532148,3.984624147415161,1.1489957571029663,0.0,0.0,-1.9877402782440186,1.1108921766281128,-19.080644607543945,4.655459880828857,20,0.9186970006887273
1,80,0.012,0.6157683730125427,0.0857648253440857,0.11937574297189713,14.595770835876465,31.31963348388672,0.6157683730125427,0.0,3.192054784297943,4.000285792350769,0.0857648253440857,0.0,0.7979566835953816,0.017559582367539406,3.991063117980957,1.1504123210906982,0.0,0.0,-1.9835305213928223,1.1101055145263672,-19.116933822631836,4.653194904327393,20,0.9215366264836182
1,85,0.012,0.5029805898666382,0.07061301916837692,0.08774474263191223,14.18466854095459,17.87023162841797,0.5029805898666382,0.0,3.0811762034893038,3.9689878582954408,0.07061301916837692,0.0,0.7763128317587182,0.018149374960921706,3.9962546825408936,1.1529937982559204,0.0,0.0,-1.979009985923767,1.1088743209838867,-19.144010543823242,4.650811195373535,20,0.9206288333839047
1,90,0.012,0.5375791192054749,0.07496746629476547,0.10866124927997589,14.716769218444824,41.26763916015625,0.5375791192054749,0.0,3.002088314294815,4.066054618358612,0.07496746629476547,0.0,0.7383295592587737,0.01692505497485399,4.001751899719238,1.1564149856567383,0.0,0.0,-1.975197672843933,1.1088166236877441,-19.17403793334961,4.649497032165527,20,0.9262333440800682
1,95,0.012,0.7031696438789368,0.09525700658559799,0.17705240845680237,15.418457984924316,71.70561218261719,0.7031696438789368,0.0,3.1867059230804444,4.005881917476654,0.09525700658559799,0.0,0.7955067045730052,0.017364565515890718,4.007918834686279,1.1573020219802856,0.0,0.0,-1.9727662801742554,1.109315276145935,-19.205326080322266,4.648581504821777,20,0.9412832908107953
1,99,0.012,0.544337809085846,0.07382987439632416,0.14734326303005219,15.665523529052734,70.33091735839844,0.544337809085846,0.0,3.1498114228248597,4.002976882457733,0.07382987439632416,0.0,0.7868672528758023,0.01731692012399435,4.012656211853027,1.159970760345459,0.0,0.0,-1.9695677757263184,1.1083194017410278,-19.228343963623047,4.643780708312988,20,0.9445988107060386
2,0,0.03,1.2728419303894043,0.17448660731315613,0.2572581470012665,19.807451248168945,75.71109771728516,1.2728419303894043,0.0,4.141606688499451,4.087894308567047,0.17448660731315613,0.0,1.0131393758933145,0.01708831440191716,4.013495445251465,1.1602222919464111,0.0,0.0,-3.056955575942993,1.8136905431747437,-19.232187271118164,4.64253044128418,20,0.9477990991813078
2,5,0.028846153846153844,0.7088363170623779,0.09855180233716965,0.15560144186019897,17.815397262573242,48.61487579345703,0.7088363170623779,0.0,3.673180627822876,3.984176504611969,0.09855180233716965,0.0,0.9219422441678743,0.016936253104358912,4.018435478210449,1.160797357559204,0.0,0.0,-3.014606237411499,1.7960641384124756,-19.270198822021484,4.63112735748291,20,0.9293270921164781
2,10,0.02769230769230769,0.621180534362793,0.08659601956605911,0.11891989409923553,16.601587295532227,29.614734649658203,0.621180534362793,0.0,3.414112573862076,4.075181758403778,0.08659601956605911,0.0,0.8377816687124556,0.017613371787592768,4.0214738845825195,1.1606872081756592,0.0,0.0,-2.9767818450927734,1.7790676355361938,-19.296810150146484,4.6176276206970215,20,0.9157716856849903
2,15,0.02653846153846154,0.6643681526184082,0.09213010221719742,0.13054704666137695,17.715484619140625,62.71061706542969,0.6643681526184082,0.0,3.3763426542282104,3.959973931312561,0.09213010221719742,0.0,0.8526173941526676,0.017352247331291436,4.026358604431152,1.1646974086761475,0.0,0.0,-2.9473769664764404,1.7657579183578491,-19.33706283569336,4.616994857788086,20,0.9320036491064715
2,20,0.025384615384615384,0.5698695778846741,0.07963579148054123,0.10348702222108841,17.01347541809082,41.63562774658203,0.5698695778846741,0.0,3.286691975593567,3.9766199469566343,0.07963579148054123,0.0,0.8265039202725221,0.017790843709371985,4.032281398773193,1.1657898426055908,0.0,0.0,-2.922769069671631,1.7527191638946533,-19.38062858581543,4.607558250427246,20,0.9167315988372207
2,25,0.02423076923076923,0.5955418348312378,0.08309835940599442,0.10837794840335846,16.75044059753418,45.688072204589844,0.5955418348312378,0.0,3.2572099804878234,4.120471477508545,0.08309835940599442,0.0,0.7904944854653635,0.017229673033580185,4.03770637512207,1.1722080707550049,0.0,0.0,-2.8993399143218994,1.7424968481063843,-19.42388916015625,4.603456497192383,20,0.9254256010344369
2,30,0.023076923076923075,0.5708778500556946,0.08017152547836304,0.0959848016500473,16.990631103515625,30.71446418762207,0.5708778500556946,0.0,3.4698764085769653,3.915056824684143,0.08017152547836304,0.0,0.886290177629007,0.017855783039703966,4.043331146240234,1.1770758628845215,0.0,0.0,-2.8764519691467285,1.7339863777160645,-19.471763610839844,4.597812175750732,20,0.9164771357284909
2,35,0.02192307692307692,0.5157040357589722,0.07208526134490967,0.09386525303125381,17.294897079467773,36.936309814453125,0.5157040357589722,0.0,3.196619617938995,4.102417516708374,0.07208526134490967,0.0,0.7792038730625943,0.01719974000006914,4.047972679138184,1.1846635341644287,0.0,0.0,-2.8576011657714844,1.7268191576004028,-19.51227378845215,4.595772743225098,20,0.9169810541636763
2,40,0.02076923076923077,0.5619456768035889,0.07746890187263489,0.10783538222312927,18.170095443725586,46.40304946899414,0.5619456768035889,0.0,3.2701002180576326,4.057242059707642,0.07746890187263489,0.0,0.8059909095720236,0.0167028546333313,4.051544666290283,1.1866209506988525,0.0,0.0,-2.842907428741455,1.7223199605941772,-19.54441261291504,4.593465805053711,20,0.9218501516180401
2,45,0.019615384615384618,0.6015722155570984,0.0826302096247673,0.138978973031044,18.364253997802734,67.40864562988281,0.6015722155570984,0.0,3.2854325830936433,4.106121790409088,0.0826302096247673,0.0,0.8001303299789165,0.016661681048572064,4.055819988250732,1.1896872520446777,0.0,0.0,-2.824127197265625,1.7202023267745972,-19.57883644104004,4.594193458557129,20,0.933932835405835
2,50,0.01846153846153846,0.5541273951530457,0.0775902047753334,0.09538495540618896,17.29324722290039,42.65322494506836,0.5541273951530457,0.0,3.194410836696625,4.239841687679291,0.0775902047753334,0.0,0.7534269135518382,0.01678528937045485,4.0595703125,1.1930279731750488,0.0,0.0,-2.813889741897583,1.7158020734786987,-19.60460090637207,4.591488361358643,20,0.9184269102911927
2,55,0.01730769230769231,0.5648568868637085,0.07850854098796844,0.11662784963846207,17.271387100219727,58.98823547363281,0.5648568868637085,0.0,3.2947565853595733,4.010116720199585,0.07850854098796844,0.0,0.8216111438261557,0.017405099142342804,4.06324577331543,1.1939549446105957,0.0,0.0,-2.803766965866089,1.7095685005187988,-19.632902145385742,4.591797351837158,20,0.9265728442371496
2,60,0.01615384615384615,0.7863422632217407,0.10918182134628296,0.15477244555950165,16.97199058532715,43.51862716674805,0.7863422632217407,0.0,3.6793851256370544,3.8896196842193604,0.10918182134628296,0.0,0.9459498419767742,0.017968237726017834,4.0669169425964355,1.1971653699874878,0.0,0.0,-2.791815757751465,1.7024189233779907,-19.65957260131836,4.586995601654053,20,0.9228011698983136
2,65,0.015,0.5129425525665283,0.07167095690965652,0.09972481429576874,17.360454559326172,55.99964904785156,0.5129425525665283,0.0,3.4083863615989687,3.879150629043579,0.07167095690965652,0.0,0.8786424368468828,0.01776366583071649,4.070451259613037,1.2010669708251953,0.0,0.0,-2.7811572551727295,1.696043848991394,-19.68721580505371,4.583670616149902,20,0.9275196851878671
2,70,0.013846153846153845,0.7210857272148132,0.0941612720489502,0.2169395089149475,18.05961799621582,71.94981384277344,0.7210857272148132,0.0,3.2993206679821014,3.895235705375671,0.0941612720489502,0.0,0.847014383090818,0.018040840234607457,4.072897434234619,1.204099178314209,0.0,0.0,-2.7715790271759033,1.6900368928909302,-19.706430435180664,4.581297874450684,20,0.9410659552455587
2,75,0.012692307692307694,0.605623722076416,0.08412810415029526,0.12193275988101959,16.606544494628906,32.090721130371094,0.605623722076416,0.0,3.3522277653217314,4.017813932895661,0.08412810415029526,0.0,0.8343412167187549,0.017369806347414852,4.076974868774414,1.2079460620880127,0.0,0.0,-2.764486074447632,1.686224341392517,-19.731985092163086,4.5783843994140625,20,0.9126330298840055
2,80,0.012,0.5283101201057434,0.0742419883608818,0.09019753336906433,16.806137084960938,36.577816009521484,0.5283101201057434,0.0,3.2343352913856505,3.9431614518165587,0.0742419883608818,0.0,0.8202391230761393,0.017630169307813047,4.079784393310547,1.2106183767318726,0.0,0.0,-2.757686138153076,1.6825052499771118,-19.751068115234375,4.576744079589844,20,0.9150999887024119
2,85,0.012,0.46705135703086853,0.06558511406183243,0.08267349004745483,16.576066970825195,32.81449508666992,0.46705135703086853,0.0,3.3110519647598267,3.9453263521194457,0.06558511406183243,0.0,0.8392339870644961,0.017945154383778573,4.082544803619385,1.2115224599838257,0.0,0.0,-2.749603271484375,1.6775445938110352,-19.769914627075195,4.575645923614502,20,0.9113286549233088
2,90,0.012,0.5237923264503479,0.07359566539525986,0.08917130529880524,16.694866180419922,36.25401306152344,0.5237923264503479,0.0,3.26662917137146,4.022900032997131,0.07359566539525986,0.0,0.8120085372685147,0.017445887345820664,4.085493087768555,1.2129071950912476,0.0,0.0,-2.744067668914795,1.6742868423461914,-19.78966522216797,4.573736667633057,20,0.9093001253975229
2,95,0.012,1.2473806142807007,0.17278754711151123,0.2462644875049591,20.05142593383789,70.44530487060547,1.2473806142807007,0.0,3.859570735692978,4.096930158138275,0.17278754711151123,0.0,0.9420640788875058,0.017261048033833503,4.088202476501465,1.2156810760498047,0.0,0.0,-2.742570400238037,1.6717056035995483,-19.810131072998047,4.567594051361084,20,0.9479965545500483
2,99,0.012,1.4785091876983643,0.19848185777664185,0.3303031921386719,18.48828125,86.497314453125,1.4785091876983643,0.0,3.8030957877635956,3.9577479124069215,0.19848185777664185,0.0,0.960924210418123,0.017713823029771446,4.090395927429199,1.2172012329101562,0.0,0.0,-2.7340245246887207,1.6681441068649292,-19.821842193603516,4.566260814666748,20,0.953540787741898
3,0,0.03,1.4471044540405273,0.19961339235305786,0.2969817519187927,21.548072814941406,85.75740814208984,1.4471044540405273,0.0,4.103673934936523,3.921726608276367,0.19961339235305786,0.0,1.046394699282754,0.01828159224241972,4.090074062347412,1.2170100212097168,0.0,0.0,-3.8061318397521973,2.198424816131592,-19.820863723754883,4.563658237457275,20,0.9362470776239187
3,5,0.028846153846153844,1.183853268623352,0.1638524979352951,0.21655364334583282,20.873964309692383,65.90469360351562,1.183853268623352,0.0,4.068763291835785,3.981593871116638,0.1638524979352951,0.0,1.0218930969709124,0.01767361336387694,4.089837551116943,1.2194873094558716,0.0,0.0,-3.770061492919922,2.1719284057617188,-19.83819007873535,4.549893379211426,20,0.9301435447824341
3,10,0.02769230769230769,1.0974682569503784,0.1501772105693817,0.22144965827465057,19.95517921447754,79.47064208984375,1.0974682569503784,0.0,4.052869200706482,3.9483674287796022,0.1501772105693817,0.0,1.0264670838800785,0.018026293115690352,4.0892252922058105,1.222564458847046,0.0,0.0,-3.7362749576568604,2.1479926109313965,-19.8469295501709,4.543173789978027,20,0.9351510009542485
3,15,0.02653846153846154,0.6045802235603333,0.0848810002207756,0.10461800545454025,18.404565811157227,25.432607650756836,0.6045802235603333,0.0,3.7566917061805727,3.949820864200592,0.0848810002207756,0.0,0.951104324813701,0.01809299662709236,4.08827018737793,1.223569393157959,0.0,0.0,-3.6991634368896484,2.128967046737671,-19.848573684692383,4.524486541748047,20,0.9071469525974697
3,20,0.025384615384615384,0.8957387208938599,0.12355092912912369,0.18280193209648132,19.14638328552246,71.10321807861328,0.8957387208938599,0.0,3.6676453709602357,3.925739848613739,0.12355092912912369,0.0,0.9342558377258132,0.017937098070979117,4.090735912322998,1.2253116369247437,0.0,0.0,-3.667490243911743,2.110765218734741,-19.868253707885742,4.517287254333496,20,0.9216144042388127
3,25,0.02423076923076923,0.579653799533844,0.081191785633564,0.1073140799999237,18.564842224121094,36.195899963378906,0.579653799533844,0.0,3.775794506072998,3.8296013116836547,0.081191785633564,0.0,0.9859497631133303,0.018369533121585846,4.092379570007324,1.2313427925109863,0.0,0.0,-3.6423070430755615,2.095013380050659,-19.88802719116211,4.505141735076904,20,0.9060877254771793
3,30,0.023076923076923075,0.5724127292633057,0.07978501915931702,0.1096113845705986,18.54233169555664,31.14224624633789,0.5724127292633057,0.0,3.801724410057068,3.8543866991996767,0.07978501915931702,0.0,0.9863370509363932,0.018407791433855892,4.092538356781006,1.2352453470230103,0.0,0.0,-3.6091201305389404,2.080362319946289,-19.899600982666016,4.49945068359375,20,0.9098024092611109
3,35,0.02192307692307692,0.6284872889518738,0.08803150057792664,0.11908023804426193,19.25656509399414,43.28761291503906,0.6284872889518738,0.0,3.7636348485946653,3.9153005719184875,0.08803150057792664,0.0,0.9612633256277675,0.018158290861174466,4.093231678009033,1.2356178760528564,0.0,0.0,-3.5830559730529785,2.0664827823638916,-19.91164207458496,4.492541313171387,20,0.9116390204007013
3,40,0.02076923076923077,1.0670526027679443,0.1467275321483612,0.21416087448596954,20.271636962890625,69.92562103271484,1.0670526027679443,0.0,3.928214877843857,3.815195894241333,0.1467275321483612,0.0,1.0296233762919265,0.018326279474422336,4.095025062561035,1.2362011671066284,0.0,0.0,-3.5664281845092773,2.0559167861938477,-19.92812728881836,4.499105453491211,20,0.9319894666358407
3,45,0.019615384615384618,0.7190083861351013,0.09958937764167786,0.17047511041164398,19.460248947143555,68.43339538574219,0.7190083861351013,0.0,3.862994921207428,3.89060662984848,0.09958937764167786,0.0,0.9929029811368704,0.018319521378725768,4.0989813804626465,1.237868070602417,0.0,0.0,-3.5526089668273926,2.0495662689208984,-19.951171875,4.4948883056640625,20,0.9232875945533493
